Date,S&P 500 Price,S&P 500 Open,S&P 500 High,S&P 500 Low,S&P 500 Change %,10 Year Bond Price,10 Year Bond Open,10 Year Bond High,10 Year Bond Low,10 Year Bond Change %,2 Year Bond Price,2 Year Bond Open,2 Year Bond High,2 Year Bond Low,2 Year Bond Change %,US Inflation,US GDP,US Insterest,Global Inflation Rate,Global GDP,S&P 500 High - Price,S&P 500 Price -Low,S&P 500 High- Low,S&P 500 High - Open,S&P 500 Open - Low,10 Year Bond High - Price,10 Year Bond Price -Low,10 Year Bond High - Low,10 Year Bond High - Open,10 Year Bond Open - Low,2 Year Bond High - Price,2 Year Bond Price -Low,2 Year Bond High - Low,2 Year Bond High - Open,2 Year Bond Open - Low
6/7/2022,4160.68,4096.47,4164.86,4080.19,0.0095,3.177,3.202,3.259,3.171,-0.0076,3.1116,3.116,3.154,3.081,-0.0065,8.524815,25248.48,1.21,9.658562,95000,4.18,80.49,84.67,68.39,16.28,0.082,0.006,0.088,0.057,0.031,0.0424,0.0306,0.073,0.038,0.035
6/6/2022,4121.43,4134.72,4168.78,4109.18,0.0031,3.202,3.134,3.219,3.121,0.0216,3.1319,3.072,3.155,3.055,0.0203,8.524815,25248.48,1.21,9.658562,95000,47.35,12.25,59.6,34.06,25.54,0.017,0.081,0.098,0.085,0.013,0.0231,0.0769,0.1,0.083,0.017
6/3/2022,4108.54,4137.57,4142.67,4098.67,-0.0163,3.134,3.134,3.134,3.134,-0.0012,3.0695,3.0738,3.0738,3.0695,0.0021,8.524815,25248.48,1.21,9.658562,95000,34.13,9.87,44,5.1,38.9,0,0,0,0,0,0.0043,0,0.0043,0,0.0043
6/2/2022,4176.82,4095.41,4177.51,4074.37,0.0184,3.138,3.079,3.141,3.039,0.0158,3.0632,3.017,3.091,2.951,0.0169,8.524815,25248.48,1.21,9.658562,95000,0.69,102.45,103.14,82.1,21.04,0.003,0.099,0.102,0.062,0.04,0.0278,0.1122,0.14,0.074,0.066
6/1/2022,4101.23,4149.78,4166.54,4073.85,-0.0075,3.089,3.152,3.175,3.005,-0.0225,3.0124,3.054,3.099,2.876,-0.0163,8.524815,25248.48,1.21,9.658562,95000,65.31,27.38,92.69,16.76,75.93,0.086,0.084,0.17,0.023,0.147,0.0866,0.1364,0.223,0.045,0.178
5/31/2022,4132.15,4151.09,4168.34,4104.88,-0.0063,3.16,3.284,3.284,3.124,-0.0362,3.0623,3.207,3.215,3.037,-0.0413,9.059758,25248.48,0.77,9.189217,95000,36.19,27.27,63.46,17.25,46.21,0.124,0.036,0.16,0,0.16,0.1527,0.0253,0.178,0.008,0.17
5/27/2022,4158.24,4077.43,4158.49,4077.43,0.0247,3.279,3.275,3.317,3.258,0.0006,3.1942,3.246,3.257,3.175,-0.016,9.059758,25248.48,0.77,9.189217,95000,0.25,80.81,81.06,81.06,0,0.038,0.021,0.059,0.042,0.017,0.0628,0.0192,0.082,0.011,0.071
5/26/2022,4057.84,3984.6,4075.14,3984.6,0.0199,3.277,3.277,3.277,3.277,0.0141,3.246,3.2439,3.246,3.2439,0.0239,9.059758,25248.48,0.77,9.189217,95000,17.3,73.24,90.54,90.54,0,0,0,0,0,0,0,0.0021,0.0021,0.0021,0
5/25/2022,3978.73,3929.59,3999.33,3925.03,0.0095,3.231,3.227,3.313,3.194,0.0113,3.1701,3.141,3.219,3.084,0.0227,9.059758,25248.48,0.77,9.189217,95000,20.6,53.7,74.3,69.74,4.56,0.082,0.037,0.119,0.086,0.033,0.0489,0.0861,0.135,0.078,0.057
5/24/2022,3941.48,3942.94,3955.68,3875.13,-0.0081,3.195,3.303,3.495,3.178,-0.0293,3.0996,3.207,3.398,3.085,-0.0343,9.059758,25248.48,0.77,9.189217,95000,14.2,66.35,80.55,12.74,67.81,0.3,0.017,0.317,0.192,0.125,0.2984,0.0146,0.313,0.191,0.122
5/23/2022,3973.75,3919.42,3981.88,3909.04,0.0186,3.292,3.448,3.464,3.28,-0.0539,3.2096,3.401,3.441,3.193,-0.0668,9.059758,25248.48,0.77,9.189217,95000,8.13,64.71,72.84,62.46,10.38,0.172,0.012,0.184,0.016,0.168,0.2314,0.0166,0.248,0.04,0.208
5/20/2022,3901.36,3927.76,3943.42,3810.32,0.0001,3.479,3.379,3.498,3.267,0.0349,3.4393,3.386,3.456,3.23,0.0216,9.059758,25248.48,0.77,9.189217,95000,42.06,91.04,133.1,15.66,117.44,0.019,0.212,0.231,0.119,0.112,0.0167,0.2093,0.226,0.07,0.156
5/19/2022,3900.79,3899,3945.96,3876.58,-0.0058,3.362,3.172,3.44,3.155,0.0591,3.3667,3.146,3.417,3.121,0.0708,9.059758,25248.48,0.77,9.189217,95000,45.17,24.21,69.38,46.96,22.42,0.078,0.207,0.285,0.268,0.017,0.0503,0.2457,0.296,0.271,0.025
5/18/2022,3923.68,4051.98,4051.98,3911.91,-0.0404,3.174,3.18,3.18,3.171,0.0029,3.1442,3.1547,3.1547,3.1442,0.0251,9.059758,25248.48,0.77,9.189217,95000,128.3,11.77,140.07,0,140.07,0.006,0.003,0.009,0,0.009,0.0105,0,0.0105,0,0.0105
5/17/2022,4088.85,4052,4090.72,4033.93,0.0202,3.165,3.055,3.178,2.99,0.0392,3.0673,2.828,3.072,2.819,0.0895,9.059758,25248.48,0.77,9.189217,95000,1.87,54.92,56.79,38.72,18.07,0.013,0.175,0.188,0.123,0.065,0.0047,0.2483,0.253,0.244,0.009
5/16/2022,4008.01,4013.02,4046.46,3983.99,-0.0039,3.046,3.034,3.073,3.007,0.0061,2.8154,2.788,2.842,2.768,0.0135,9.059758,25248.48,0.77,9.189217,95000,38.45,24.02,62.47,33.44,29.03,0.027,0.039,0.066,0.039,0.027,0.0266,0.0474,0.074,0.054,0.02
5/13/2022,4023.89,3963.9,4038.88,3963.9,0.0239,3.027,2.986,3.042,2.983,0.0161,2.778,2.741,2.782,2.735,0.0159,9.059758,25248.48,0.77,9.189217,95000,14.99,59.99,74.98,74.98,0,0.015,0.044,0.059,0.056,0.003,0.004,0.043,0.047,0.041,0.006
5/12/2022,3930.08,3903.95,3964.8,3858.87,-0.0013,2.979,3.044,3.064,2.957,-0.02,2.7346,2.74,2.759,2.696,0.0008,9.059758,25248.48,0.77,9.189217,95000,34.72,71.21,105.93,60.85,45.08,0.085,0.022,0.107,0.02,0.087,0.0244,0.0386,0.063,0.019,0.044
5/11/2022,3935.18,3990.08,4049.09,3928.82,-0.0165,3.04,2.935,3.049,2.933,0.0351,2.7323,2.657,2.736,2.655,0.0285,9.059758,25248.48,0.77,9.189217,95000,113.91,6.36,120.27,59.01,61.26,0.009,0.107,0.116,0.114,0.002,0.0037,0.0773,0.081,0.079,0.002
5/10/2022,4001.05,4035.18,4068.82,3958.17,0.0025,2.937,2.944,2.944,2.937,-0.0012,2.6565,2.6606,2.6606,2.6565,0,9.059758,25248.48,0.77,9.189217,95000,67.77,42.88,110.65,33.64,77.01,0.007,0,0.007,0,0.007,0.0041,0,0.0041,0,0.0041
5/9/2022,3991.24,4081.27,4081.27,3975.48,-0.032,2.941,2.915,2.986,2.906,0.0094,2.6565,2.644,2.689,2.632,0.0095,9.059758,25248.48,0.77,9.189217,95000,90.03,15.76,105.79,0,105.79,0.045,0.035,0.08,0.071,0.009,0.0325,0.0245,0.057,0.045,0.012
5/6/2022,4123.34,4128.17,4157.69,4067.91,-0.007,2.913,2.911,2.944,2.889,0.0006,2.6316,2.65,2.668,2.625,-0.0061,9.059758,25248.48,0.77,9.189217,95000,34.35,55.43,89.78,29.52,60.26,0.031,0.024,0.055,0.033,0.022,0.0364,0.0066,0.043,0.018,0.025
5/5/2022,4152.38,4255.5,4256.39,4105.51,-0.0344,2.911,2.864,2.951,2.833,0.0217,2.6477,2.575,2.676,2.561,0.0332,9.059758,25248.48,0.77,9.189217,95000,104.01,46.87,150.88,0.89,149.99,0.04,0.078,0.118,0.087,0.031,0.0283,0.0867,0.115,0.101,0.014
5/4/2022,4300.17,4181.18,4307.66,4148.91,0.0299,2.849,2.81,2.884,2.799,0.0135,2.5626,2.566,2.589,2.524,-0.0031,9.059758,25248.48,0.77,9.189217,95000,7.49,151.26,158.75,126.48,32.27,0.035,0.05,0.085,0.074,0.011,0.0264,0.0386,0.065,0.023,0.042
5/3/2022,4175.48,4159.78,4200.1,4147.08,0.0048,2.812,2.815,2.815,2.812,0.0249,2.5706,2.5726,2.5726,2.5685,0.0349,9.059758,25248.48,0.77,9.189217,95000,24.62,28.4,53.02,40.32,12.7,0.003,0,0.003,0,0.003,0.002,0.0021,0.0041,0,0.0041
5/2/2022,4155.38,4130.61,4169.81,4062.51,0.0057,2.743,2.752,2.769,2.709,0.0006,2.4839,2.484,2.5,2.45,0.0025,9.059758,25248.48,0.77,9.189217,95000,14.43,92.87,107.3,39.2,68.1,0.026,0.034,0.06,0.017,0.043,0.0161,0.0339,0.05,0.016,0.034
4/29/2022,4131.93,4253.75,4269.68,4124.28,-0.0363,2.742,2.743,2.797,2.706,-0.0033,2.4778,2.502,2.524,2.438,-0.0097,8.581512,25248.48,0.33,8.767613,95000,137.75,7.65,145.4,15.93,129.47,0.055,0.036,0.091,0.054,0.037,0.0462,0.0398,0.086,0.022,0.064
4/28/2022,4287.5,4222.58,4308.45,4188.63,0.0247,2.751,2.756,2.776,2.708,-0.0013,2.502,2.514,2.538,2.468,0.0086,8.581512,25248.48,0.33,8.767613,95000,20.95,98.87,119.82,85.87,33.95,0.025,0.043,0.068,0.02,0.048,0.036,0.034,0.07,0.024,0.046
4/27/2022,4183.96,4186.52,4240.71,4162.9,0.0021,2.754,2.844,2.864,2.718,-0.0372,2.4807,2.618,2.631,2.464,-0.0563,8.581512,25248.48,0.33,8.767613,95000,56.75,21.06,77.81,54.19,23.62,0.11,0.036,0.146,0.02,0.126,0.1503,0.0167,0.167,0.013,0.154
4/26/2022,4175.2,4278.14,4278.14,4175.04,-0.0281,2.861,2.806,2.873,2.797,0.0187,2.6287,2.612,2.645,2.589,0.0057,8.581512,25248.48,0.33,8.767613,95000,102.94,0.16,103.1,0,103.1,0.012,0.064,0.076,0.067,0.009,0.0163,0.0397,0.056,0.033,0.023
4/25/2022,4296.12,4255.34,4299.02,4200.82,0.0057,2.808,2.806,2.808,2.806,0.0071,2.6139,2.6119,2.6139,2.6119,0.0104,8.581512,25248.48,0.33,8.767613,95000,2.9,95.3,98.2,43.68,54.52,0,0.002,0.002,0.002,0,0,0.002,0.002,0.002,0
4/22/2022,4271.78,4385.83,4385.83,4267.62,-0.0277,2.788,2.848,2.88,2.774,-0.0172,2.5869,2.624,2.651,2.556,-0.0094,8.581512,25248.48,0.33,8.767613,95000,114.05,4.16,118.21,0,118.21,0.092,0.014,0.106,0.032,0.074,0.0641,0.0309,0.095,0.027,0.068
4/21/2022,4393.66,4489.17,4512.94,4384.47,-0.0148,2.837,2.864,2.922,2.772,-0.0163,2.6115,2.659,2.686,2.58,-0.0209,8.581512,25248.48,0.33,8.767613,95000,119.28,9.19,128.47,23.77,104.7,0.085,0.065,0.15,0.058,0.092,0.0745,0.0315,0.106,0.027,0.079
4/20/2022,4459.45,4472.26,4488.29,4448.76,-0.0006,2.884,2.988,3.015,2.873,-0.0371,2.6673,2.696,2.734,2.649,-0.016,8.581512,25248.48,0.33,8.767613,95000,28.84,10.69,39.53,16.03,23.5,0.131,0.011,0.142,0.027,0.115,0.0667,0.0183,0.085,0.038,0.047
4/19/2022,4462.21,4390.63,4471.03,4390.63,0.0161,2.995,2.886,2.997,2.875,0.0379,2.7106,2.578,2.715,2.568,0.0531,8.581512,25248.48,0.33,8.767613,95000,8.82,71.58,80.4,80.4,0,0.002,0.12,0.122,0.111,0.011,0.0044,0.1426,0.147,0.137,0.01
4/18/2022,4391.69,4385.63,4410.31,4370.3,-0.0002,2.886,2.94,2.953,2.853,-0.0192,2.5739,2.603,2.619,2.543,-0.0111,8.581512,25248.48,0.33,8.767613,95000,18.62,21.39,40.01,24.68,15.33,0.067,0.033,0.1,0.013,0.087,0.0451,0.0309,0.076,0.016,0.06
4/14/2022,4392.59,4449.12,4460.46,4390.77,-0.0121,2.942,2.944,2.944,2.942,0.005,2.6027,2.6295,2.6295,2.6027,0.0056,8.581512,25248.48,0.33,8.767613,95000,67.87,1.82,69.69,11.34,58.35,0.002,0,0.002,0,0.002,0.0268,0,0.0268,0,0.0268
4/13/2022,4446.59,4394.3,4453.92,4392.7,0.0112,2.928,2.862,2.944,2.852,0.0254,2.5883,2.592,2.636,2.561,0.0033,8.581512,25248.48,0.33,8.767613,95000,7.33,53.89,61.22,59.62,1.6,0.016,0.076,0.092,0.082,0.01,0.0477,0.0273,0.075,0.044,0.031
4/12/2022,4397.45,4437.59,4471,4381.34,-0.0034,2.855,2.911,2.911,2.816,-0.0238,2.5797,2.656,2.672,2.514,-0.0256,8.581512,25248.48,0.33,8.767613,95000,73.55,16.11,89.66,33.41,56.25,0.056,0.039,0.095,0,0.095,0.0923,0.0657,0.158,0.016,0.142
4/11/2022,4412.53,4462.64,4464.35,4408.38,-0.0169,2.925,2.991,3.076,2.907,-0.0215,2.6474,2.614,2.858,2.573,0.0158,8.581512,25248.48,0.33,8.767613,95000,51.82,4.15,55.97,1.71,54.26,0.151,0.018,0.169,0.085,0.084,0.2106,0.0744,0.285,0.244,0.041
4/8/2022,4488.28,4494.15,4520.41,4474.6,-0.0027,2.989,3.034,3.072,2.942,-0.0148,2.6062,2.608,2.643,2.553,0.0032,8.581512,25248.48,0.33,8.767613,95000,32.13,13.68,45.81,26.26,19.55,0.083,0.047,0.13,0.038,0.092,0.0368,0.0532,0.09,0.035,0.055
4/7/2022,4500.21,4474.65,4521.16,4450.3,0.0043,3.034,3.142,3.203,3.028,-0.0346,2.5979,2.743,2.757,2.575,-0.0529,8.581512,25248.48,0.33,8.767613,95000,20.95,49.91,70.86,46.51,24.35,0.169,0.006,0.175,0.061,0.114,0.1591,0.0229,0.182,0.014,0.168
4/6/2022,4481.15,4494.17,4503.94,4450.04,-0.0097,3.142,3.138,3.142,3.138,0,2.7431,2.739,2.7473,2.739,0.003,8.581512,25248.48,0.33,8.767613,95000,22.79,31.11,53.9,9.77,44.13,0,0.004,0.004,0.004,0,0.0042,0.0041,0.0083,0.0083,0
4/5/2022,4525.12,4572.45,4593.45,4514.17,-0.0126,3.142,3.052,3.146,3.039,0.0355,2.7349,2.732,2.761,2.645,0.0086,8.581512,25248.48,0.33,8.767613,95000,68.33,10.95,79.28,21,58.28,0.004,0.103,0.107,0.094,0.013,0.0261,0.0899,0.116,0.029,0.087
4/4/2022,4582.64,4547.97,4583.5,4539.21,0.0081,3.035,2.964,3.108,2.925,0.03,2.7116,2.65,2.74,2.636,0.0216,8.581512,25248.48,0.33,8.767613,95000,0.86,43.43,44.29,35.53,8.76,0.073,0.11,0.183,0.144,0.039,0.0284,0.0756,0.104,0.09,0.014
4/1/2022,4545.86,4540.32,4548.7,4507.57,0.0034,2.946,3.001,3.011,2.901,-0.011,2.6543,2.789,2.844,2.603,-0.0467,8.581512,25248.48,0.33,8.767613,95000,2.84,38.29,41.13,8.38,32.75,0.065,0.045,0.11,0.01,0.1,0.1897,0.0513,0.241,0.055,0.186
3/31/2022,4530.41,4599.02,4603.07,4530.41,-0.0157,2.979,2.991,3.01,2.913,0.0007,2.7844,2.731,2.786,2.701,0.0195,8.258629,24740.48,0.2,7.7559,95000,72.66,0,72.66,4.05,68.61,0.031,0.066,0.097,0.019,0.078,0.0016,0.0834,0.085,0.055,0.03
3/30/2022,4602.45,4624.2,4627.77,4581.32,-0.0063,2.977,2.932,3.01,2.907,0.0147,2.7311,2.745,2.751,2.691,-0.0043,8.258629,24740.48,0.2,7.7559,95000,25.32,21.13,46.45,3.57,42.88,0.033,0.07,0.103,0.078,0.025,0.0199,0.0401,0.06,0.006,0.054
3/29/2022,4631.6,4602.86,4637.3,4589.66,0.0123,2.934,2.928,2.934,2.928,-0.0013,2.743,2.7329,2.743,2.7329,0.0044,8.258629,24740.48,0.2,7.7559,95000,5.7,41.94,47.64,34.44,13.2,0,0.006,0.006,0.006,0,0,0.0101,0.0101,0.0101,0
3/28/2022,4575.52,4541.09,4575.65,4517.69,0.0071,2.938,2.854,2.943,2.831,0.0372,2.7309,2.613,2.757,2.613,0.045,8.258629,24740.48,0.2,7.7559,95000,0.13,57.83,57.96,34.56,23.4,0.005,0.107,0.112,0.089,0.023,0.0261,0.1179,0.144,0.144,0
3/25/2022,4543.04,4522.91,4546.03,4501.07,0.0051,2.832,2.834,2.888,2.796,0.0022,2.6132,2.5808,2.672,2.5586,0.0086,8.258629,24740.48,0.2,7.7559,95000,2.99,41.97,44.96,23.12,21.84,0.056,0.036,0.092,0.054,0.038,0.0588,0.0546,0.1134,0.0912,0.0222
3/24/2022,4520.16,4469.98,4520.58,4465.17,0.0143,2.826,2.74,2.839,2.715,0.0359,2.591,2.538,2.609,2.506,0.0441,8.258629,24740.48,0.2,7.7559,95000,0.42,54.99,55.41,50.6,4.81,0.013,0.111,0.124,0.099,0.025,0.018,0.085,0.103,0.071,0.032
3/23/2022,4456.23,4493.1,4501.07,4455.81,-0.0123,2.728,2.818,2.866,2.724,-0.0319,2.4815,2.624,2.672,2.481,-0.0534,8.258629,24740.48,0.2,7.7559,95000,44.84,0.42,45.26,7.97,37.29,0.138,0.004,0.142,0.048,0.094,0.1905,0.0005,0.191,0.048,0.143
3/22/2022,4511.61,4469.1,4522,4469.1,0.0113,2.818,2.889,2.895,2.76,-0.0239,2.6215,2.6588,2.6693,2.5272,-0.0148,8.258629,24740.48,0.2,7.7559,95000,10.39,42.51,52.9,52.9,0,0.077,0.058,0.135,0.006,0.129,0.0478,0.0943,0.1421,0.0105,0.1316
3/21/2022,4461.18,4462.4,4481.75,4424.3,-0.0004,2.887,2.891,2.893,2.887,-0.006,2.6609,2.6693,2.6693,2.6609,-0.0063,8.258629,24740.48,0.2,7.7559,95000,20.57,36.88,57.45,19.35,38.1,0.006,0,0.006,0.002,0.004,0.0084,0,0.0084,0,0.0084
3/18/2022,4463.09,4407.34,4465.4,4390.57,0.0117,2.905,2.929,2.974,2.864,-0.0011,2.6777,2.722,2.789,2.671,0.0014,8.258629,24740.48,0.2,7.7559,95000,2.31,72.52,74.83,58.06,16.77,0.069,0.041,0.11,0.045,0.065,0.1113,0.0067,0.118,0.067,0.051
3/17/2022,4411.67,4345.11,4412.67,4335.65,0.0123,2.908,2.836,2.954,2.836,0.026,2.6739,2.577,2.73,2.575,0.0383,8.258629,24740.48,0.2,7.7559,95000,1,76.02,77.02,67.56,9.46,0.046,0.072,0.118,0.118,0,0.0561,0.0989,0.155,0.153,0.002
3/16/2022,4357.95,4288.14,4358.9,4251.99,0.0224,2.834,2.96,2.981,2.819,-0.0361,2.5753,2.61,2.629,2.546,-0.0086,8.258629,24740.48,0.2,7.7559,95000,0.95,105.96,106.91,70.76,36.15,0.147,0.015,0.162,0.021,0.141,0.0537,0.0293,0.083,0.019,0.064
3/15/2022,4262.45,4188.82,4271.05,4187.9,0.0214,2.94,2.849,2.948,2.836,0.0292,2.5977,2.448,2.612,2.431,0.0621,8.258629,24740.48,0.2,7.7559,95000,8.6,74.55,83.15,82.23,0.92,0.008,0.104,0.112,0.099,0.013,0.0143,0.1667,0.181,0.164,0.017
3/14/2022,4173.11,4202.75,4247.57,4161.72,-0.0074,2.857,2.847,2.884,2.81,0.0035,2.4459,2.483,2.514,2.438,-0.0157,8.258629,24740.48,0.2,7.7559,95000,74.46,11.39,85.85,44.82,41.03,0.027,0.047,0.074,0.037,0.037,0.0681,0.0079,0.076,0.031,0.045
3/11/2022,4204.31,4279.5,4291.01,4200.49,-0.013,2.847,2.843,2.847,2.843,0.0068,2.4849,2.4829,2.4849,2.4829,0.0118,8.258629,24740.48,0.2,7.7559,95000,86.7,3.82,90.52,11.51,79.01,0,0.004,0.004,0.004,0,0,0.002,0.002,0.002,0
3/10/2022,4259.52,4252.55,4268.28,4209.8,-0.0043,2.828,2.699,2.835,2.648,0.0463,2.456,2.371,2.479,2.301,0.0387,8.258629,24740.48,0.2,7.7559,95000,8.76,49.72,58.48,15.73,42.75,0.007,0.18,0.187,0.136,0.051,0.023,0.155,0.178,0.108,0.07
3/9/2022,4277.88,4223.1,4299.4,4223.1,0.0257,2.703,2.727,2.79,2.646,-0.009,2.3645,2.401,2.447,2.274,-0.017,8.258629,24740.48,0.2,7.7559,95000,21.52,54.78,76.3,76.3,0,0.087,0.057,0.144,0.063,0.081,0.0825,0.0905,0.173,0.046,0.127
3/8/2022,4170.62,4202.66,4276.94,4157.87,-0.0073,2.727,2.803,2.836,2.674,-0.017,2.4054,2.52,2.557,2.368,-0.0377,8.258629,24740.48,0.2,7.7559,95000,106.32,12.75,119.07,74.28,44.79,0.109,0.053,0.162,0.033,0.129,0.1516,0.0374,0.189,0.037,0.152
3/7/2022,4201.09,4327.01,4327.01,4199.85,-0.0295,2.774,2.723,2.793,2.711,0.019,2.4996,2.542,2.594,2.483,-0.0176,8.258629,24740.48,0.2,7.7559,95000,125.92,1.24,127.16,0,127.16,0.019,0.063,0.082,0.07,0.012,0.0944,0.0166,0.111,0.052,0.059
3/4/2022,4328.87,4342.12,4342.12,4284.98,-0.0079,2.723,2.719,2.723,2.719,0.007,2.5444,2.5362,2.5444,2.5362,0.0114,8.258629,24740.48,0.2,7.7559,95000,13.25,43.89,57.14,0,57.14,0,0.004,0.004,0.004,0,0,0.0082,0.0082,0.0082,0
3/3/2022,4363.49,4401.31,4416.78,4350.37,-0.0053,2.704,2.647,2.73,2.624,0.0144,2.5156,2.47,2.549,2.451,0.0194,8.258629,24740.48,0.2,7.7559,95000,53.29,13.12,66.41,15.47,50.94,0.026,0.08,0.106,0.083,0.023,0.0334,0.0646,0.098,0.079,0.019
3/2/2022,4386.54,4322.56,4401.48,4322.56,0.0186,2.665,2.594,2.673,2.555,0.0261,2.4677,2.459,2.474,2.408,-0.0064,8.258629,24740.48,0.2,7.7559,95000,14.94,63.98,78.92,78.92,0,0.008,0.11,0.118,0.079,0.039,0.0063,0.0597,0.066,0.015,0.051
3/1/2022,4306.26,4363.14,4378.45,4279.54,-0.0154,2.598,2.566,2.659,2.566,0.0169,2.4837,2.538,2.602,2.447,-0.016,8.258629,24740.48,0.2,7.7559,95000,72.19,26.72,98.91,15.31,83.6,0.061,0.032,0.093,0.093,0,0.1183,0.0367,0.155,0.064,0.091
2/28/2022,4373.79,4354.17,4388.84,4315.12,-0.0025,2.554,2.393,2.567,2.384,0.0673,2.5241,2.414,2.532,2.402,0.0438,8.542456,24740.48,0.08,7.178156,95000,15.05,58.67,73.72,34.67,39.05,0.013,0.17,0.183,0.174,0.009,0.0079,0.1221,0.13,0.118,0.012
2/25/2022,4384.62,4298.38,4385.34,4286.83,0.0224,2.393,2.408,2.434,2.369,-0.003,2.4181,2.493,2.495,2.406,-0.0292,8.542456,24740.48,0.08,7.178156,95000,0.72,97.79,98.51,86.96,11.55,0.041,0.024,0.065,0.026,0.039,0.0769,0.0121,0.089,0.002,0.087
2/24/2022,4288.7,4155.77,4294.73,4114.65,0.015,2.401,2.406,2.406,2.401,0.0046,2.4909,2.4868,2.4909,2.4848,0.0115,8.542456,24740.48,0.08,7.178156,95000,6.03,174.05,180.08,138.96,41.12,0.005,0,0.005,0,0.005,0,0.0061,0.0061,0.0041,0.002
2/23/2022,4225.5,4324.93,4341.51,4221.51,-0.0184,2.389,2.352,2.456,2.352,0.0189,2.4625,2.343,2.471,2.343,0.0548,8.542456,24740.48,0.08,7.178156,95000,116.01,3.99,120,16.58,103.42,0.067,0.037,0.104,0.104,0,0.0085,0.1195,0.128,0.128,0
2/22/2022,4304.74,4332.74,4362.12,4267.11,-0.0101,2.345,2.345,2.365,2.309,-0.0054,2.3346,2.298,2.339,2.268,0.0096,8.542456,24740.48,0.08,7.178156,95000,57.38,37.63,95.01,29.38,65.63,0.02,0.036,0.056,0.02,0.036,0.0044,0.0666,0.071,0.041,0.03
2/18/2022,4348.87,4384.57,4394.6,4327.22,-0.0072,2.358,2.4,2.435,2.334,-0.0167,2.3123,2.365,2.377,2.294,-0.0255,8.542456,24740.48,0.08,7.178156,95000,45.73,21.65,67.38,10.03,57.35,0.077,0.024,0.101,0.035,0.066,0.0647,0.0183,0.083,0.012,0.071
2/17/2022,4380.26,4456.06,4456.06,4373.81,-0.0212,2.398,2.442,2.535,2.38,-0.0275,2.3727,2.361,2.453,2.33,0.0157,8.542456,24740.48,0.08,7.178156,95000,75.8,6.45,82.25,0,82.25,0.137,0.018,0.155,0.093,0.062,0.0803,0.0427,0.123,0.092,0.031
2/16/2022,4475.01,4455.75,4489.55,4429.68,0.0009,2.466,2.473,2.557,2.414,-0.0022,2.3361,2.28,2.414,2.274,0.0255,8.542456,24740.48,0.08,7.178156,95000,14.54,45.33,59.87,33.8,26.07,0.091,0.052,0.143,0.084,0.059,0.0779,0.0621,0.14,0.134,0.006
2/15/2022,4471.07,4429.28,4472.77,4429.28,0.0158,2.471,2.477,2.477,2.471,-0.0067,2.278,2.2865,2.2865,2.278,-0.0028,8.542456,24740.48,0.08,7.178156,95000,1.7,41.79,43.49,43.49,0,0.006,0,0.006,0,0.006,0.0085,0,0.0085,0,0.0085
2/14/2022,4401.67,4412.61,4426.22,4364.84,-0.0038,2.488,2.372,2.503,2.339,0.0498,2.2843,2.155,2.331,2.135,0.0701,8.542456,24740.48,0.08,7.178156,95000,24.55,36.83,61.38,13.61,47.77,0.015,0.149,0.164,0.131,0.033,0.0467,0.1493,0.196,0.176,0.02
2/11/2022,4418.64,4506.27,4526.33,4401.41,-0.019,2.37,2.306,2.397,2.304,0.035,2.1346,2.117,2.17,2.106,0.0173,8.542456,24740.48,0.08,7.178156,95000,107.69,17.23,124.92,20.06,104.86,0.027,0.066,0.093,0.091,0.002,0.0354,0.0286,0.064,0.053,0.011
2/10/2022,4504.06,4553.24,4588.92,4484.31,-0.0181,2.29,2.392,2.417,2.286,-0.0382,2.0982,2.174,2.197,2.096,-0.0314,8.542456,24740.48,0.08,7.178156,95000,84.86,19.75,104.61,35.68,68.93,0.127,0.004,0.131,0.025,0.106,0.0988,0.0022,0.101,0.023,0.078
2/9/2022,4587.18,4547,4590.03,4547,0.0145,2.381,2.293,2.392,2.293,0.0365,2.1662,2.122,2.202,2.122,0.023,8.542456,24740.48,0.08,7.178156,95000,2.85,40.18,43.03,43.03,0,0.011,0.088,0.099,0.099,0,0.0358,0.0442,0.08,0.08,0
2/8/2022,4521.54,4480.02,4531.32,4465.4,0.0084,2.297,2.149,2.32,2.148,0.0668,2.1174,1.96,2.136,1.96,0.0902,8.542456,24740.48,0.08,7.178156,95000,9.78,56.14,65.92,51.3,14.62,0.023,0.149,0.172,0.171,0.001,0.0186,0.1574,0.176,0.176,0
2/7/2022,4483.87,4505.75,4521.86,4471.47,-0.0037,2.153,2.153,2.153,2.153,0,1.9423,1.9423,1.9423,1.9423,0,8.542456,24740.48,0.08,7.178156,95000,37.99,12.4,50.39,16.11,34.28,0,0,0,0,0,0,0,0,0,0
2/4/2022,4500.54,4482.79,4539.66,4451.5,0.0052,2.153,2.158,2.19,2.133,-0.0065,1.9423,1.916,1.969,1.893,0.0138,8.542456,24740.48,0.08,7.178156,95000,39.12,49.04,88.16,56.87,31.29,0.037,0.02,0.057,0.032,0.025,0.0267,0.0493,0.076,0.053,0.023
2/3/2022,4477.44,4535.41,4542.88,4470.39,-0.0244,2.167,2.185,2.214,2.106,-0.0114,1.9159,1.94,1.965,1.889,-0.0166,8.542456,24740.48,0.08,7.178156,95000,65.44,7.05,72.49,7.47,65.02,0.047,0.061,0.108,0.029,0.079,0.0491,0.0269,0.076,0.025,0.051
